brsp,gtto,lasp,sags,sath,vesp,x,y
0,0,0,0,0,0,-104.236871,54.485995
0,0,0,0,0,0,-105.639722,54.195059
0,0,0,0,0,0,-107.86749,54.50647
0,0,0,0,0,0,-108.62772,54.42174
0,0,0,0,0,0,-101.57869,50.90415
0,0,0,0,0,0,-102.30819,50.85594
0,0,0,0,0,0,-108.07043,50.92153
0,0,0,0,0,0,-103.66744,51.18081
0,0,0,0,0,0,-104.84993,51.99818
0,0,0,0,0,0,-107.13764,51.6997
0,0,0,0,0,0,-109.07564,51.8525
0,0,0,0,0,0,-103.60089,52.08582
0,0,0,0,0,0,-104.57738,52.14025
0,0,0,0,0,0,-103.84744,53.45252
0,0,0,0,0,0,-109.71679,53.64274
0,0,0,0,0,0,-108.27759,54.07823
0,0,0,0,0,0,-108.42765,49.30547
0,0,0,0,0,0,-108.08259,49.82211
0,0,0,0,0,0,-105.32368,49.23879
0,0,0,0,0,0,-105.86176,49.44552
0,0,0,0,0,0,-105.99056,49.02875
0,0,0,0,0,0,-106.55868,50.68855
0,0,0,0,0,0,-80.1081539,32.7927447
0,0,0,0,0,0,-79.6942904,33.2862522
0,0,0,0,0,0,-81.0334581,32.2511024
0,0,0,0,0,0,-79.4348459,33.6458617
0,0,0,0,0,0,-80.4614109,33.3222497
0,0,0,0,0,0,-79.7849141,34.0240154
0,0,0,0,0,0,-80.0543589,33.6866717
0,0,0,0,0,0,-81.4906299,33.6937497
0,0,0,0,0,0,-81.3572843,33.7228886
0,0,0,0,0,0,-79.4239119,34.5006527
0,0,0,0,0,0,-80.2141711,34.1944419
0,0,0,0,0,0,-80.5795979,34.1121757
0,0,0,0,0,0,-80.6511435,32.8571976
0,0,0,0,0,0,-81.4124759,34.1960217
0,0,0,0,0,0,-81.2818969,34.4494097
0,0,0,0,0,0,-82.6769029,34.7060587
0,0,0,0,0,0,-82.1291429,34.7696567
0,0,0,0,0,0,-83.2805093,34.6616003
0,0,0,0,0,0,-81.9796069,35.0827867
0,0,0,0,0,0,-82.2119889,35.1785347
0,0,0,0,0,0,-82.2729506,33.8064239
0,0,0,0,0,0,-78.8192379,33.8538817
0,0,0,0,0,0,-81.67438,33.54348
0,0,0,0,0,0,-81.715567,33.843058
0,0,0,0,0,0,-82.15584,35.055104
0,0,0,0,0,0,-81.735572,34.388972
0,0,0,0,0,0,-79.073733,34.194067
0,0,0,0,0,0,-79.635523,33.697569
0,0,0,0,0,0,-81.216292,34.765903
0,0,0,0,0,0,-80.9424,34.319833
0,0,0,0,0,0,-83.014022,34.926442
0,0,0,0,0,0,-81.5465039,35.0799639
0,0,0,0,0,0,-82.0911916,34.0395565
0,0,0,0,0,0,-81.8252707,34.2121984
0,0,0,0,0,0,-80.4444509,34.5830237
0,0,0,0,0,0,-79.8130029,34.7417067
0,0,0,0,0,0,-81.0479519,33.1451427
0,0,0,0,0,0,-80.5391859,33.7674907
0,0,0,0,0,0,-79.327825,33.6193783
0,0,0,0,0,0,-81.0471784,32.7502126
0,0,0,0,0,0,-80.6830998,32.5362314
0,0,0,0,0,0,-80.2609479,32.9525947
0,0,0,0,0,0,-80.7700429,34.6203357
0,0,0,0,0,0,-81.4778659,34.0867789
0,0,0,0,0,0,-82.6539427,34.6896995
0,0,0,0,0,0,-82.1092506,34.7522612
0,0,0,0,0,0,-81.9817129,35.0971457
0,0,0,0,0,0,-82.2929779,35.1961517
0,0,0,0,0,0,-78.8155657,33.8544267
0,0,0,0,0,0,-83.2890849,34.7497507
0,0,0,0,0,0,-80.1728969,34.5478477
0,0,0,0,0,0,-80.1555591,32.6041275
0,0,0,0,0,0,-96.8856776,43.3306215
0,0,0,0,0,0,-97.8751124,43.284162
0,0,0,0,0,0,-97.4702229,43.9499467
0,0,0,0,0,0,-98.6458819,43.8312097
0,0,0,0,0,0,-98.7072332,43.1834022
0,0,0,0,0,0,-99.3437499,43.9043437
0,0,0,0,0,0,-99.8703379,43.3137817
0,0,0,0,0,0,-100.8980976,43.2008645
0,0,0,0,0,0,-102.5111319,43.6550387
0,0,0,0,0,0,-96.9486732,44.2320836
0,0,0,0,0,0,-97.9423379,44.9067977
0,0,0,0,0,0,-97.6708995,44.0157709
0,0,0,0,0,0,-98.3160719,44.5010807
0,0,0,0,0,0,-98.4322579,44.0386067
0,0,0,0,0,0,-99.2503172,44.121783
0,0,0,0,0,0,-99.5004818,44.1738082
0,0,0,0,0,0,-96.7190699,45.4278547
0,0,0,0,0,0,-97.3322679,45.8489747
0,0,0,0,0,0,-97.7103493,45.7331549
0,0,0,0,0,0,-98.8284656,45.9390434
0,0,0,0,0,0,-98.2072749,45.1555417
0,0,0,0,0,0,-99.8583744,45.0136163
0,0,0,0,0,0,-99.2629045,45.8541675
0,0,0,0,0,0,-100.5576004,45.1286458
0,0,0,0,0,0,-100.6150464,45.3558482
0,0,0,0,0,0,-102.5874329,44.0210147
0,0,0,0,0,0,-103.6533359,44.2081337
0,0,0,0,0,0,-103.1333309,44.5118757
0,0,0,0,0,0,-103.640174,43.8204584
0,0,0,0,0,0,-101.3067249,44.2125557
0,0,0,0,0,0,-101.9591186,43.7410071
0,0,0,0,0,0,-100.4910279,44.3862037
0,0,0,0,0,0,-100.1241026,44.9702507
0,0,0,0,0,0,-102.9426799,45.8344327
0,0,0,0,0,0,-101.0672759,45.1866557
0,0,0,0,0,0,-101.4293209,45.4728047
0,0,0,0,0,0,-102.2818053,44.6620423
0,0,0,0,0,0,-101.1351779,44.3721307
0,0,0,0,0,0,-103.6802059,43.1154997
0,0,0,0,0,0,-102.4574947,43.8936958
0,0,0,0,0,0,-101.4921774,43.0190774
0,0,0,0,0,0,-100.9295573,43.5789808
0,0,0,0,0,0,-103.7284629,43.5869787
0,0,0,0,0,0,-103.5145345,43.9250683
0,0,0,0,0,0,-103.8969916,44.1027392
0,0,0,0,0,0,-103.8404699,44.2591557
0,0,0,0,0,0,-103.8948268,44.1823942
0,0,0,0,0,0,-98.4322564,44.0387337
0,0,0,0,0,0,-98.2072839,45.1555417
0,0,0,0,0,0,-103.6533279,44.2080537
0,0,0,0,0,0,-103.5930217,43.8109741
0,0,0,0,0,0,-104.03969,43.7824708
0,0,0,0,0,0,-103.6980332,44.1230277
0,0,0,0,0,0,-103.505933,43.7260521
0,0,0,0,0,0,-103.7667248,43.8122287
0,0,0,0,0,0,-103.1690979,43.2974037
0,0,0,0,0,0,-103.1694109,43.1877447
0,0,0,0,0,0,-102.9203336,43.9188659
0,0,0,0,0,0,-102.8709109,43.6651357
0,0,0,0,0,0,-103.4728516,43.520047
0,0,0,0,0,0,-89.4379279,36.4175101
0,0,0,0,0,0,-89.3646928,36.3065622
0,0,0,0,0,0,-89.3754293,35.0517759
0,0,0,0,0,0,-89.3824309,35.5377957
0,0,0,0,0,0,-89.334166,35.6893173
0,0,0,0,0,0,-89.0787139,35.3612207
0,0,0,0,0,0,-88.0066271,36.3584295
0,0,0,0,0,0,-88.314377,36.178722
0,0,0,0,0,0,-88.5485594,35.4115013
0,0,0,0,0,0,-88.8148959,35.3431047
0,0,0,0,0,0,-88.9027887,35.9420253
0,0,0,0,0,0,-88.8621969,35.8134197
0,0,0,0,0,0,-86.9969029,36.1745577
0,0,0,0,0,0,-87.6933829,36.5004837
0,0,0,0,0,0,-87.6852374,35.1607149
0,0,0,0,0,0,-87.3276749,35.8791357
0,0,0,0,0,0,-87.1440788,35.3492078
0,0,0,0,0,0,-87.6791989,35.4941757
0,0,0,0,0,0,-86.3315439,36.3259217
0,0,0,0,0,0,-86.6658089,36.5086597
0,0,0,0,0,0,-86.6657259,35.3350377
0,0,0,0,0,0,-86.8259959,35.8589627
0,0,0,0,0,0,-86.1676666,35.7357596
0,0,0,0,0,0,-86.2170779,35.3582118
0,0,0,0,0,0,-85.7051469,36.0984567
0,0,0,0,0,0,-85.6700349,36.5041157
0,0,0,0,0,0,-85.9158515,35.3801394
0,0,0,0,0,0,-85.2816399,35.1334457
0,0,0,0,0,0,-85.6693511,35.1735485
0,0,0,0,0,0,-85.1467589,35.2998357
0,0,0,0,0,0,-84.2932022,36.4907462
0,0,0,0,0,0,-84.3613059,36.2936637
0,0,0,0,0,0,-84.1514213,35.9135129
0,0,0,0,0,0,-84.3482669,36.0487507
0,0,0,0,0,0,-84.3834619,35.1735497
0,0,0,0,0,0,-84.783248,35.171428
0,0,0,0,0,0,-83.7710499,36.1388087
0,0,0,0,0,0,-83.5013209,36.1754317
0,0,0,0,0,0,-83.8099149,35.7304657
0,0,0,0,0,0,-83.9205469,35.9074137
0,0,0,0,0,0,-82.9128272,36.0465477
0,0,0,0,0,0,-82.077152,36.3180044
0,0,0,0,0,0,-87.7500558,36.5507429
0,0,0,0,0,0,-85.3637195,35.1093452
0,0,0,0,0,0,-85.1666632,35.3018852
0,0,0,0,0,0,-84.3982929,35.1013137
0,0,0,0,0,0,-83.50132,36.1754317
0,0,0,0,0,0,-83.8099149,35.7304657
0,0,0,0,0,0,-89.364692,36.3065622
0,0,0,0,0,0,-84.6889719,35.0073537
0,0,0,0,0,0,-84.3965529,35.3452907
0,0,0,0,0,0,-84.2305069,35.3429377
0,0,0,0,0,0,-83.5358349,35.6843537
0,0,0,0,0,0,-83.7864779,35.6068456
0,0,0,0,0,0,-87.762102,35.12238
0,0,0,0,0,0,-87.26337,35.71038
0,0,0,0,0,0,-97.3519969,26.1912547
0,0,0,0,0,0,-98.135998,26.8901748
0,0,0,0,0,0,-98.6026759,26.9019917
0,0,0,0,0,0,-99.2716219,26.9073677
0,0,0,0,0,0,-97.9466526,27.5323198
0,0,0,0,0,0,-97.4706489,27.6881977
0,0,0,0,0,0,-98.8220264,27.0738442
0,0,0,0,0,0,-98.9698489,27.3221067
0,0,0,0,0,0,-99.2664374,27.9766671
0,0,0,0,0,0,-99.1983419,27.1762967
0,0,0,0,0,0,-95.6139832,28.9083337
0,0,0,0,0,0,-96.6048649,28.7791687
0,0,0,0,0,0,-96.5045939,28.5227307
0,0,0,0,0,0,-97.2207629,28.7836187
0,0,0,0,0,0,-97.9666688,28.9215455
0,0,0,0,0,0,-98.3175579,28.2807187
0,0,0,0,0,0,-98.38854,28.6737143
0,0,0,0,0,0,-99.7785729,28.1788677
0,0,0,0,0,0,-99.8539016,28.9477668
0,0,0,0,0,0,-94.3415601,29.6706502
0,0,0,0,0,0,-94.4007057,29.7343527
0,0,0,0,0,0,-95.2442265,29.1267731
0,0,0,0,0,0,-95.831598,29.7863554
0,0,0,0,0,0,-96.9354075,29.0185167
0,0,0,0,0,0,-96.5090789,29.5342447
0,0,0,0,0,0,-97.0259942,29.7858555
0,0,0,0,0,0,-97.7494969,29.8219637
0,0,0,0,0,0,-98.6494589,29.8739777
0,0,0,0,0,0,-97.9801349,29.2751357
0,0,0,0,0,0,-99.1420313,29.3597192
0,0,0,0,0,0,-99.5393332,29.5611028
0,0,0,0,0,0,-94.0899029,30.7962929
0,0,0,0,0,0,-94.9336495,30.7110692
0,0,0,0,0,0,-95.5021369,30.5338929
0,0,0,0,0,0,-95.8024839,30.7866757
0,0,0,0,0,0,-96.7199849,30.7620487
0,0,0,0,0,0,-96.1971439,30.5287897
0,0,0,0,0,0,-97.6927799,30.6641337
0,0,0,0,0,0,-97.6537479,30.6618397
0,0,0,0,0,0,-98.1279509,30.2692557
0,0,0,0,0,0,-98.7351553,30.9594551
0,0,0,0,0,0,-99.1490406,30.3551169
0,0,0,0,0,0,-99.4476549,30.9858627
0,0,0,0,0,0,-94.8143346,31.2015816
0,0,0,0,0,0,-94.5202804,31.8819446
0,0,0,0,0,0,-95.8749629,31.8055475
0,0,0,0,0,0,-95.8497329,31.5525947
0,0,0,0,0,0,-96.6110675,31.3143036
0,0,0,0,0,0,-96.5963949,31.4304618
0,0,0,0,0,0,-97.5983327,31.4977259
0,0,0,0,0,0,-97.9068817,31.1829158
0,0,0,0,0,0,-98.0448208,31.1320902
0,0,0,0,0,0,-98.1724883,31.4345362
0,0,0,0,0,0,-99.5652708,31.2869724
0,0,0,0,0,0,-99.1642919,31.5020577
0,0,0,0,0,0,-94.701781,32.6077902
0,0,0,0,0,0,-94.1555047,32.4388568
0,0,0,0,0,0,-95.7430805,32.1808084
0,0,0,0,0,0,-95.5170809,32.2334897
0,0,0,0,0,0,-96.1349747,32.5698812
0,0,0,0,0,0,-96.8055652,32.7295462
0,0,0,0,0,0,-97.8146904,32.2930094
0,0,0,0,0,0,-97.7298261,32.6900934
0,0,0,0,0,0,-98.0495578,32.1649434
0,0,0,0,0,0,-98.389974,32.9898499
0,0,0,0,0,0,-99.2729117,32.2195028
0,0,0,0,0,0,-99.1330879,32.8297577
0,0,0,0,0,0,-94.7471681,33.3601066
0,0,0,0,0,0,-94.5044339,33.5678857
0,0,0,0,0,0,-95.8107075,33.0520824
0,0,0,0,0,0,-95.4858724,33.2195339
0,0,0,0,0,0,-96.7585531,33.6818377
0,0,0,0,0,0,-96.0667719,33.3662147
0,0,0,0,0,0,-97.460791,33.0581596
0,0,0,0,0,0,-97.2713009,33.5610847
0,0,0,0,0,0,-98.9245219,33.3624717
0,0,0,0,0,0,-98.2913439,33.6772857
0,0,0,0,0,0,-99.1899265,33.9054886
0,0,0,0,0,0,-99.6677319,33.3930667
0,0,0,0,0,0,-100.0861959,28.4898387
0,0,0,0,0,0,-101.2407759,29.9214837
0,0,0,0,0,0,-103.0065204,29.1904253
0,0,0,0,0,0,-102.8239829,29.4492397
0,0,0,0,0,0,-104.2291029,29.9668217
0,0,0,0,0,0,-100.9172129,31.1844187
0,0,0,0,0,0,-101.9691922,31.2059844
0,0,0,0,0,0,-102.4086864,30.1465918
0,0,0,0,0,0,-103.4483656,30.2861238
0,0,0,0,0,0,-104.2386249,30.8931957
0,0,0,0,0,0,-104.199257,31.840983
0,0,0,0,0,0,-105.3687429,31.7612467
0,0,0,0,0,0,-101.5601204,33.1811653
0,0,0,0,0,0,-101.9652575,32.6620464
0,0,0,0,0,0,-100.8301009,34.9337877
0,0,0,0,0,0,-100.1916929,34.4180504
0,0,0,0,0,0,-102.2361909,34.2015977
0,0,0,0,0,0,-97.7044919,26.5333227
0,0,0,0,0,0,-106.1128934,31.5280023
0,0,0,0,0,0,-102.249269,35.7506355
0,0,0,0,0,0,-101.5785679,35.2063557
0,0,0,0,0,0,-103.0224928,36.3795334
0,0,0,0,0,0,-101.0402636,36.2853161
0,0,0,0,0,0,-100.4408384,36.4631119
0,0,0,0,0,0,-100.9324384,35.7036488
0,0,0,0,0,0,-101.3253641,34.0502491
0,0,0,0,0,0,-100.0782169,33.9321437
0,0,0,0,0,0,-102.8346237,32.1286341
0,0,0,0,0,0,-100.6269467,32.8875543
0,0,0,0,0,0,-103.0187229,31.6654617
0,0,0,0,0,0,-102.3888389,31.0629737
0,0,0,0,0,0,-101.6559194,30.8738668
0,0,0,0,0,0,-100.8487982,30.7062893
0,0,0,0,0,0,-100.4213549,29.6237867
0,0,0,0,0,0,-98.8715669,26.5738227
0,0,0,0,0,0,-99.778572,28.1788677
0,0,0,0,0,0,-95.8000355,30.7848996
0,0,0,0,0,0,-96.7200416,30.7618885
0,0,0,0,0,0,-96.1971449,30.5287857
0,0,0,0,0,0,-97.5857079,30.6915827
0,0,0,0,0,0,-98.0582098,30.2495701
0,0,0,0,0,0,-97.557639,30.341063
0,0,0,0,0,0,-95.9711149,31.8546877
0,0,0,0,0,0,-96.5963949,31.4304618
0,0,0,0,0,0,-95.5174446,32.2333023
0,0,0,0,0,0,-99.6563415,33.3645608
0,0,0,0,0,0,-104.0259486,30.0400667
0,0,0,0,0,0,-104.1708449,30.9639167
0,0,0,0,0,0,-99.1225297,26.780834
0,0,0,0,0,0,-99.266437,27.9766671
0,0,0,0,0,0,-103.1789988,31.6980699
0,0,0,0,0,0,-97.2202749,28.781686
0,0,0,0,0,0,-96.1971289,30.5287787
0,0,0,0,0,0,-97.8400639,30.5177317
0,0,0,0,0,0,-96.5963949,31.4304618
0,0,0,0,0,0,-96.0651288,33.3677874
0,0,0,0,0,0,-97.9422829,26.1561647
0,0,0,0,0,0,-97.695112,27.3477527
0,0,0,0,0,0,-98.5051649,27.2961057
0,0,0,0,0,0,-99.72838,27.7100642
0,0,0,0,0,0,-95.7686619,28.7496887
0,0,0,0,0,0,-96.2152819,28.6112037
0,0,0,0,0,0,-97.2305209,27.9864697
0,0,0,0,0,0,-98.1198269,28.5116467
0,0,0,0,0,0,-99.2911529,28.5902637
0,0,0,0,0,0,-100.30929,28.4334876
0,0,0,0,0,0,-94.0432501,29.9141577
0,0,0,0,0,0,-95.6187829,29.1806007
0,0,0,0,0,0,-96.0804439,29.7269807
0,0,0,0,0,0,-97.1483412,29.2133329
0,0,0,0,0,0,-98.6416779,29.0939087
0,0,0,0,0,0,-99.7634879,29.7514591
0,0,0,0,0,0,-100.0117796,29.5379301
0,0,0,0,0,0,-101.5662539,29.8177107
0,0,0,0,0,0,-103.6103013,29.1679858
0,0,0,0,0,0,-104.3750526,29.5704974
0,0,0,0,0,0,-94.1845047,30.5957539
0,0,0,0,0,0,-95.6260432,30.6060845
0,0,0,0,0,0,-96.6532289,30.2009897
0,0,0,0,0,0,-97.7817189,30.0926544
0,0,0,0,0,0,-98.8827669,30.5504297
0,0,0,0,0,0,-99.7103499,30.3038597
0,0,0,0,0,0,-100.2140109,30.0156927
0,0,0,0,0,0,-101.322565,30.142815
0,0,0,0,0,0,-102.6068259,30.5964387
0,0,0,0,0,0,-103.3672874,30.6112157
0,0,0,0,0,0,-103.9442869,30.8111277
0,0,0,0,0,0,-105.55087,31.0025107
0,0,0,0,0,0,-93.9263149,31.6172317
0,0,0,0,0,0,-94.0901569,31.1248877
0,0,0,0,0,0,-95.3001789,31.5634237
0,0,0,0,0,0,-96.2228399,31.8611947
0,0,0,0,0,0,-97.2409279,31.3255877
0,0,0,0,0,0,-98.6520699,31.6159517
0,0,0,0,0,0,-99.4248809,31.5931937
0,0,0,0,0,0,-100.2958909,31.3901587
0,0,0,0,0,0,-101.7186781,31.5830183
0,0,0,0,0,0,-102.2774499,31.2220727
0,0,0,0,0,0,-103.5995099,31.7050087
0,0,0,0,0,0,-104.9764329,31.7554957
0,0,0,0,0,0,-105.3339159,31.2076027
0,0,0,0,0,0,-106.6131975,31.846782
0,0,0,0,0,0,-93.6459209,30.7308697
0,0,0,0,0,0,-94.5702105,32.3870612
0,0,0,0,0,0,-95.2839819,32.0682917
0,0,0,0,0,0,-96.0240475,32.7789408
0,0,0,0,0,0,-97.4981958,32.3141319
0,0,0,0,0,0,-98.3699292,32.6265908
0,0,0,0,0,0,-99.8104549,32.5914336
0,0,0,0,0,0,-100.6472268,32.0702794
0,0,0,0,0,0,-101.9072519,32.5696495
0,0,0,0,0,0,-101.9269126,32.0722749
0,0,0,0,0,0,-94.0448296,33.0955235
0,0,0,0,0,0,-95.7027429,33.6972087
0,0,0,0,0,0,-96.1615219,33.1368767
0,0,0,0,0,0,-97.5540547,33.2866481
0,0,0,0,0,0,-98.7516259,33.3828607
0,0,0,0,0,0,-98.9734152,33.8940928
0,0,0,0,0,0,-100.6989509,33.3563297
0,0,0,0,0,0,-101.0640709,33.9192767
0,0,0,0,0,0,-102.7840429,33.2702077
0,0,0,0,0,0,-98.3157739,34.0984847
0,0,0,0,0,0,-99.8933569,34.5047657
0,0,0,0,0,0,-100.7371219,34.6030047
0,0,0,0,0,0,-101.5755389,34.3754727
0,0,0,0,0,0,-102.7778479,34.6989797
0,0,0,0,0,0,-100.9735949,35.3720817
0,0,0,0,0,0,-101.1865919,35.7361327
0,0,0,0,0,0,-102.5674219,35.9930757
0,0,0,0,0,0,-100.7308439,36.4347007
0,0,0,0,0,0,-101.3528969,36.2689387
0,0,0,0,0,0,-102.1049879,36.0258637
0,0,0,0,0,0,-102.6991049,29.6816647
0,0,0,0,0,0,-97.65234,26.9305414
0,0,0,0,0,0,-97.877868,26.161672
0,0,0,0,0,0,-103.3781816,30.2378528
0,0,0,0,0,0,-104.4532389,30.0746005
0,0,0,0,0,0,-103.9171669,30.561739
0,0,0,0,0,0,-97.695112,27.3477527
0,0,0,0,0,0,-97.23052,27.9864697
0,0,0,0,0,0,-99.297439,28.536864
0,0,0,0,0,0,-99.4368652,27.0420753
0,0,0,0,0,0,-95.618782,29.1806007
0,0,0,0,0,0,-101.7373875,29.9439794
0,0,0,0,0,0,-105.55087,31.0025107
0,0,0,0,0,0,-98.6520979,31.6159727
0,0,0,0,0,0,-99.4248794,31.5930797
0,0,0,0,0,0,-94.044829,33.0955235
0,0,0,0,0,0,-97.160194,28.03785
0,0,0,0,0,0,-103.18383,31.696603
0,0,0,0,0,0,-103.3030169,29.2682987
0,0,0,0,0,0,-97.3490589,26.2449087
0,0,0,0,0,0,-97.0481342,28.5204581
0,0,0,0,0,0,-96.9822745,28.5408937
0,0,0,0,0,0,-94.700216,30.681046
0,0,0,0,0,0,-94.550529,30.2728898
0,0,0,0,0,0,-94.111591,30.1535382
0,0,0,0,0,0,-97.261458,27.5253305
0,0,0,0,0,0,-113.10878,41.4379387
0,0,0,0,0,0,-109.8799969,38.7364137
0,0,0,0,0,0,-110.7124489,37.5756917
0,0,0,0,0,0,-109.4773259,38.6821807
0,0,0,0,0,0,-111.6707159,41.3419447
0,0,0,0,0,0,-110.7254249,37.5206767
0,0,0,0,0,0,-109.6170729,38.6166597
0,0,0,0,0,0,-109.7640689,38.5446357
0,0,0,0,0,0,-72.6842749,42.8198757
0,0,0,0,0,0,-73.2805777,42.8089741
0,0,0,0,0,0,-72.9535464,43.0451274
0,0,0,0,0,0,-72.8507919,43.2885447
0,0,0,0,0,0,-72.5853589,43.4717157
0,0,0,0,0,0,-72.7210716,43.7503293
0,0,0,0,0,0,-72.2608612,43.8966381
0,0,0,0,0,0,-73.1953659,43.0090337
0,0,0,0,0,0,-73.0190299,43.4057997
0,0,0,0,0,0,-73.0950522,43.6132776
0,0,0,0,0,0,-71.9519914,44.4324199
0,0,0,0,0,0,-71.8536769,44.6832207
0,0,0,0,0,0,-72.6813129,44.1638277
0,0,0,0,0,0,-72.6267127,44.3174883
0,0,0,0,0,0,-72.4028527,44.3378666
0,0,0,0,0,0,-72.1451859,44.1203267
0,0,0,0,0,0,-72.3791513,44.5503853
0,0,0,0,0,0,-72.3458975,44.563679
0,0,0,0,0,0,-72.8904029,44.6655427
0,0,0,0,0,0,-72.7821029,44.7283887
0,0,0,0,0,0,-73.0540719,44.3272147
0,0,0,0,0,0,-73.1718258,44.5286856
0,0,0,0,0,0,-73.2760665,44.7616696
0,0,0,0,0,0,-72.1450781,44.1202726
0,0,0,0,0,0,-72.673169,44.534142
0,0,0,0,0,0,-73.0782931,44.3448659
0,0,0,0,0,0,-78.4653682,39.060195
0,0,0,0,0,0,-77.5849759,39.2649107
0,0,0,0,0,0,-79.4594489,38.2891547
0,0,0,0,0,0,-79.1647743,38.1909534
0,0,0,0,0,0,-78.5051729,38.5758867
0,0,0,0,0,0,-78.1721466,38.4538015
0,0,0,0,0,0,-78.5638129,38.8163337
0,0,0,0,0,0,-78.7489812,38.8197554
0,0,0,0,0,0,-77.2851029,38.9966467
0,0,0,0,0,0,-77.2184791,38.1740529
0,0,0,0,0,0,-77.6238089,38.0246087
0,0,0,0,0,0,-77.5897828,38.6248921
0,0,0,0,0,0,-82.4750989,37.2138017
0,0,0,0,0,0,-81.9476239,37.0178877
0,0,0,0,0,0,-80.0474493,37.8008166
0,0,0,0,0,0,-80.6833109,37.0806077
0,0,0,0,0,0,-79.873929,37.4881381
0,0,0,0,0,0,-79.6441292,37.6602479
0,0,0,0,0,0,-79.2389683,37.6105326
0,0,0,0,0,0,-79.2990119,37.5332587
0,0,0,0,0,0,-78.6894059,37.8976577
0,0,0,0,0,0,-78.5422838,37.9095168
0,0,0,0,0,0,-78.7872126,37.7014449
0,0,0,0,0,0,-78.9826802,37.3326887
0,0,0,0,0,0,-77.8286969,37.2478937
0,0,0,0,0,0,-77.8218239,37.9811797
0,0,0,0,0,0,-77.161373,37.1028557
0,0,0,0,0,0,-77.6223439,37.2171627
0,0,0,0,0,0,-76.341428,37.6595013
0,0,0,0,0,0,-76.6789481,37.8800004
0,0,0,0,0,0,-76.9863819,37.0842847
0,0,0,0,0,0,-75.7320849,37.5482647
0,0,0,0,0,0,-82.8809119,36.7355997
0,0,0,0,0,0,-82.8230979,36.6848357
0,0,0,0,0,0,-81.6174379,36.9058557
0,0,0,0,0,0,-81.9508764,36.8831551
0,0,0,0,0,0,-80.1918559,36.7674727
0,0,0,0,0,0,-80.9639369,36.8381177
0,0,0,0,0,0,-79.7629019,36.6058887
0,0,0,0,0,0,-79.2532438,36.6309512
0,0,0,0,0,0,-78.5908119,36.8559727
0,0,0,0,0,0,-78.0088473,36.6079187
0,0,0,0,0,0,-77.1454409,36.6057147
0,0,0,0,0,0,-77.2865338,36.5960851
0,0,0,0,0,0,-76.0845349,36.6122367
0,0,0,0,0,0,-76.2779479,36.6161927
0,0,0,0,0,0,-80.9100189,36.7456877
0,0,0,0,0,0,-76.0167249,36.7293227
0,0,0,0,0,0,-78.2602839,37.2315367
0,0,0,0,0,0,-78.4553951,36.6143533
0,0,0,0,0,0,-79.076783,37.0463681
0,0,0,0,0,0,-78.7968679,37.3591367
0,0,0,0,0,0,-77.584975,39.2649107
0,0,0,0,0,0,-80.4129866,37.1796296
0,0,0,0,0,0,-77.1604648,37.1015582
0,0,0,0,0,0,-83.1113505,36.7041642
0,0,0,0,0,0,-82.7480769,36.7021737
0,0,0,0,0,0,-81.2729709,36.9167687
0,0,0,0,0,0,-79.291688,37.7588272
0,0,0,0,0,0,-79.2958369,38.2134287
0,0,0,0,0,0,-79.4547359,37.5630157
0,0,0,0,0,0,-78.5194925,38.7891925
0,0,0,0,0,0,-79.9541849,37.7915727
0,0,0,0,0,0,-80.2750779,37.4929037
0,0,0,0,0,0,-80.5227969,37.4121017
0,0,0,0,0,0,-78.4454052,38.5124586
0,0,0,0,0,0,-77.9518969,37.0675797
0,0,0,0,0,0,-77.9638899,37.0642347
0,0,0,0,0,0,-76.4739316,37.4990712
0,0,0,0,0,0,-76.9000469,37.4400627
0,0,0,0,0,0,-77.3493369,38.5587706
0,0,0,0,0,0,-76.5072939,37.2299767
0,0,0,0,0,0,-76.7997409,37.7338847
0,0,0,0,0,0,-76.9600889,37.2558307
0,0,0,0,0,0,-75.4288763,37.9864539
0,0,0,0,0,0,-75.9688638,37.1171662
0,0,0,0,0,0,-76.5594699,36.7154737
0,0,0,0,0,0,-77.4285829,38.5794027
0,0,0,0,0,0,-81.5836929,36.6124067
0,0,0,0,0,0,-78.3116851,38.6520383
0,0,0,0,0,0,-78.7728889,38.2579487
0,0,0,0,0,0,-78.1992324,38.9058083
0,0,0,0,0,0,-82.4477379,37.2214017
0,0,0,0,0,0,-81.583692,36.6124067
0,0,0,0,0,0,-81.583692,36.6124067
0,0,0,0,0,0,-124.2718359,48.2533397
0,0,0,0,0,0,-123.3860549,48.1127527
0,0,0,0,0,0,-122.3354259,48.1631507
0,0,0,0,0,0,-121.2122809,48.7004247
0,0,0,0,0,0,-118.5401529,48.0542177
0,0,0,0,0,0,-124.2942279,47.3475467
0,0,0,0,0,0,-123.0994489,47.1305417
0,0,0,0,0,0,-122.0213549,47.6639387
0,0,0,0,0,0,-121.4987559,47.8578067
0,0,0,0,0,0,-120.3552169,47.7506157
0,0,0,0,0,0,-123.1780619,46.2603987
0,0,0,0,0,0,-122.3448409,46.0083647
0,0,0,0,0,0,-121.3902819,46.6387037
0,0,0,0,0,0,-120.4601369,46.3900437
0,0,0,0,0,0,-119.9901579,46.0599687
0,0,0,0,0,0,-118.8255839,46.4294877
0,0,0,0,0,0,-122.4449539,45.6867957
0,0,0,0,0,0,-121.3533019,45.8331357
